id,datetime,date,deploy,hour,daynight,habitat,point,point_num,audiomoth_id,spacing_m,group,species,common_name,confidence,clip_start_s,clip_end_s,audio_file,suspect_false_positive
2026-06-02-04796,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.506,90,93,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04777,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.463,39,42,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04770,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.452,15,18,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04772,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.448,21,24,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04803,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.419,111,114,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04773,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.416,24,27,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04791,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.411,75,78,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04789,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.386,69,72,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04800,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.37,102,105,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04765,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.355,0,3,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04766,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.337,3,6,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04788,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.328,66,69,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04787,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.308,63,66,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04797,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.298,93,96,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04804,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.294,114,117,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04779,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.261,42,45,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04781,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.259,48,51,/P1503_A02/20260602_220000.WAV,no
2026-06-02-02712,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F1,1,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.987,42,45,/F1501_A05/20260602_222000.WAV,no
2026-06-02-02717,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F1,1,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.987,84,87,/F1501_A05/20260602_222000.WAV,no
2026-06-02-02704,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F1,1,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.978,12,15,/F1501_A05/20260602_222000.WAV,no
2026-06-02-02721,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F1,1,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.971,99,102,/F1501_A05/20260602_222000.WAV,no
2026-06-02-02725,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F1,1,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.97,117,120,/F1501_A05/20260602_222000.WAV,no
2026-06-02-02708,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F1,1,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.97,30,33,/F1501_A05/20260602_222000.WAV,no
2026-06-02-02718,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F1,1,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.961,90,93,/F1501_A05/20260602_222000.WAV,no
2026-06-02-02715,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F1,1,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.946,69,72,/F1501_A05/20260602_222000.WAV,no
2026-06-02-02707,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F1,1,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.937,24,27,/F1501_A05/20260602_222000.WAV,no
2026-06-02-02709,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F1,1,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.916,33,36,/F1501_A05/20260602_222000.WAV,no
2026-06-02-02705,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F1,1,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.905,15,18,/F1501_A05/20260602_222000.WAV,no
2026-06-02-02713,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F1,1,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.884,54,57,/F1501_A05/20260602_222000.WAV,no
2026-06-02-02702,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F1,1,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.884,3,6,/F1501_A05/20260602_222000.WAV,no
2026-06-02-02719,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F1,1,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.879,93,96,/F1501_A05/20260602_222000.WAV,no
2026-06-02-02724,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F1,1,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.872,108,111,/F1501_A05/20260602_222000.WAV,no
2026-06-02-02720,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F1,1,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.798,96,99,/F1501_A05/20260602_222000.WAV,no
2026-06-02-02722,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F1,1,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.758,102,105,/F1501_A05/20260602_222000.WAV,no
2026-06-02-02706,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F1,1,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.692,18,21,/F1501_A05/20260602_222000.WAV,no
2026-06-02-02723,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F1,1,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.684,105,108,/F1501_A05/20260602_222000.WAV,no
2026-06-02-02714,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F1,1,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.681,57,60,/F1501_A05/20260602_222000.WAV,no
2026-06-02-02710,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F1,1,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.655,36,39,/F1501_A05/20260602_222000.WAV,no
2026-06-02-02701,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F1,1,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.514,0,3,/F1501_A05/20260602_222000.WAV,no
2026-06-02-02716,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F1,1,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.458,81,84,/F1501_A05/20260602_222000.WAV,no
2026-06-02-02711,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F1,1,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.452,39,42,/F1501_A05/20260602_222000.WAV,no
2026-06-02-02703,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F1,1,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.291,9,12,/F1501_A05/20260602_222000.WAV,no
2026-06-02-03047,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F2,2,A06,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.868,96,99,/F1502_A06/20260602_222000.WAV,no
2026-06-02-03038,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F2,2,A06,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.864,27,30,/F1502_A06/20260602_222000.WAV,no
2026-06-02-03040,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F2,2,A06,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.828,36,39,/F1502_A06/20260602_222000.WAV,no
2026-06-02-03049,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F2,2,A06,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.702,105,108,/F1502_A06/20260602_222000.WAV,no
2026-06-02-03037,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F2,2,A06,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.659,24,27,/F1502_A06/20260602_222000.WAV,no
2026-06-02-03036,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F2,2,A06,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.605,21,24,/F1502_A06/20260602_222000.WAV,no
2026-06-02-03041,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F2,2,A06,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.585,39,42,/F1502_A06/20260602_222000.WAV,no
2026-06-02-03043,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F2,2,A06,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.526,51,54,/F1502_A06/20260602_222000.WAV,no
2026-06-02-03039,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F2,2,A06,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.518,30,33,/F1502_A06/20260602_222000.WAV,no
2026-06-02-03048,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F2,2,A06,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.458,99,102,/F1502_A06/20260602_222000.WAV,no
2026-06-02-03044,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F2,2,A06,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.39,54,57,/F1502_A06/20260602_222000.WAV,no
2026-06-02-03042,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F2,2,A06,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.374,45,48,/F1502_A06/20260602_222000.WAV,no
2026-06-02-03045,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F2,2,A06,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.301,78,81,/F1502_A06/20260602_222000.WAV,no
2026-06-02-03046,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F2,2,A06,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.277,90,93,/F1502_A06/20260602_222000.WAV,no
2026-06-02-03035,2026-06-02 22:20:00,2026-06-02,day1,22,night,forest,F2,2,A06,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.268,18,21,/F1502_A06/20260602_222000.WAV,no
2026-06-02-03533,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.835,18,21,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03540,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.776,45,48,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03556,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.733,87,90,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03560,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.731,96,99,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03551,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.658,75,78,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03555,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.634,84,87,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03552,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.624,78,81,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03532,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.605,15,18,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03535,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.588,21,24,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03548,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.572,69,72,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03558,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.527,93,96,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03549,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.481,72,75,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03542,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.478,51,54,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03563,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.47,108,111,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03546,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.443,63,66,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03538,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.437,39,42,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03561,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.433,99,102,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03557,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.417,90,93,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03543,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.406,54,57,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03539,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.398,42,45,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03566,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.394,117,120,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03528,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.386,3,6,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03530,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.378,9,12,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03562,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.377,105,108,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03565,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.366,114,117,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03541,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.352,48,51,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03544,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.351,57,60,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03564,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.35,111,114,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03534,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.336,18,21,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03531,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.333,12,15,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03547,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.322,66,69,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03545,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.305,60,63,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03550,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.302,72,75,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03553,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.281,78,81,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03554,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.276,81,84,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03529,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.275,6,9,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03559,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.273,93,96,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03536,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.26,24,27,/P1501_A04/20260602_222000.WAV,no
2026-06-02-03537,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.256,30,33,/P1501_A04/20260602_222000.WAV,no
2026-06-02-04144,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.887,3,6,/P1502_A01/20260602_222000.WAV,no
2026-06-02-04151,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.852,33,36,/P1502_A01/20260602_222000.WAV,no
2026-06-02-04166,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.718,81,84,/P1502_A01/20260602_222000.WAV,no
2026-06-02-04172,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.675,108,111,/P1502_A01/20260602_222000.WAV,no
2026-06-02-04159,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.598,60,63,/P1502_A01/20260602_222000.WAV,no
2026-06-02-04145,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.542,6,9,/P1502_A01/20260602_222000.WAV,no
2026-06-02-04149,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.54,12,15,/P1502_A01/20260602_222000.WAV,no
2026-06-02-04171,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.539,102,105,/P1502_A01/20260602_222000.WAV,no
2026-06-02-04155,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.534,54,57,/P1502_A01/20260602_222000.WAV,no
2026-06-02-04170,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.528,99,102,/P1502_A01/20260602_222000.WAV,no
2026-06-02-04165,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.514,78,81,/P1502_A01/20260602_222000.WAV,no
2026-06-02-04154,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.506,51,54,/P1502_A01/20260602_222000.WAV,no
2026-06-02-04174,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.5,111,114,/P1502_A01/20260602_222000.WAV,no
2026-06-02-04163,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.489,72,75,/P1502_A01/20260602_222000.WAV,no
2026-06-02-04152,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.484,45,48,/P1502_A01/20260602_222000.WAV,no
2026-06-02-04157,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.479,57,60,/P1502_A01/20260602_222000.WAV,no
2026-06-02-04162,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.458,69,72,/P1502_A01/20260602_222000.WAV,no
2026-06-02-04167,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.456,84,87,/P1502_A01/20260602_222000.WAV,no
2026-06-02-04176,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.45,117,120,/P1502_A01/20260602_222000.WAV,no
2026-06-02-04150,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.438,12,15,/P1502_A01/20260602_222000.WAV,no
2026-06-02-04153,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.438,48,51,/P1502_A01/20260602_222000.WAV,no
2026-06-02-04146,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.427,6,9,/P1502_A01/20260602_222000.WAV,no
2026-06-02-04160,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.385,63,66,/P1502_A01/20260602_222000.WAV,no
2026-06-02-04142,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.384,0,3,/P1502_A01/20260602_222000.WAV,no
2026-06-02-04168,2026-06-02 22:20:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.381,90,93,/P1502_A01/20260602_222000.WAV,no
